customerID;gender;SeniorCitizen;tenure;MonthlyCharges;TotalCharges;Contract;churn;;Max;114
3009-JWMPU;Male;0;62;96.75;6125.4;One year;1;;;
5671-RQRLP;Female;1;70;75.65;5411.4;Two year;0;;;
1450-GALXR;Female;0;10;98.5;1058.25;Month-to-month;1;;;
8859-AXJZP;Male;0;39;23.8;903.8;Two year;0;;;
3174-AKMAS;Female;0;46;64.2;3009.5;Two year;0;;;
3138-BKYAV;Male;0;6;85.35;489.45;Month-to-month;1;;;
9926-PJHDQ;Female;0;72;76.8;5468.45;Two year;0;;;
7382-DFJTU;Male;0;18;55.2;1058.1;Month-to-month;0;;;
2798-NYLMZ;Male;0;71;108.55;7616;Two year;0;;;
4289-DTDKW;Male;0;40;101.3;4113.1;Month-to-month;1;;;
1820-TQVEV;Male;0;1;69.55;69.55;Month-to-month;1;;;
2239-JALAW;Male;0;58;103.25;6017.65;One year;1;;;
4853-RULSV;Male;0;70;104;7250.15;Two year;1;;;
8098-TDCBU;Female;0;42;25.25;1108.2;Two year;0;;;
3551-GAEGL;Male;0;34;30.4;938.65;One year;0;;;
4785-NKHCX;Male;1;5;20.05;94.15;Month-to-month;0;;;
3196-NVXLZ;Female;0;25;84.6;2088.05;Month-to-month;0;;;
6275-YDUVO;Female;0;2;86.2;178.7;Month-to-month;1;;;
0036-IHMOT;Female;0;55;103.7;5656.75;One year;0;;;
0115-TFERT;Male;0;21;111.2;2317.1;Month-to-month;1;;;
4178-EGMON;Male;0;70;88;5986.45;Two year;0;;;
4220-TINQT;Female;0;61;106.35;6751.35;Month-to-month;0;;;
5318-YKDPV;Male;0;43;79.15;3566.6;Two year;0;;;
7975-TZMLR;Male;0;47;103.1;4889.3;One year;0;;;
0295-QVKPB;Male;0;5;63.95;318.1;Month-to-month;0;;;
4335-BSMJS;Female;0;62;25.8;1563.95;Two year;0;;;
2311-QYMUQ;Female;0;16;89.45;1430.25;Month-to-month;1;;;
3643-AHCFP;Male;1;7;95.6;644.35;Month-to-month;1;;;
9146-JRIOX;Female;0;14;25.55;372.45;Month-to-month;0;;;
3104-OWCGK;Male;0;60;90.95;5453.4;One year;1;;;
5337-IIWKZ;Male;0;34;44.85;1442.6;Month-to-month;0;;;
9101-BWFSS;Female;0;50;108.55;5610.7;One year;1;;;
9650-VBUOG;Male;0;38;25.05;963.95;Two year;0;;;
3487-EARAT;Female;0;70;74.1;5222.3;One year;0;;;
2672-TGEFF;Female;0;37;88.8;3340.55;Month-to-month;0;;;
9231-ZJYAM;Female;1;4;78.85;292.8;Month-to-month;1;;;
4250-WAROZ;Male;1;60;93.25;5774.55;Month-to-month;0;;;
8184-WMOFI;Male;0;62;71.4;4487.3;One year;0;;;
6982-SSHFK;Male;0;1;44.4;44.4;Month-to-month;1;;;
6092-QZVPP;Male;0;36;79.2;2854.95;Month-to-month;0;;;
4625-LAMOB;Male;0;44;20.4;905.55;Two year;0;;;
0727-BMPLR;Female;1;55;100;5509.3;One year;1;;;
0392-BZIUW;Female;0;72;105;7589.8;Two year;0;;;
1038-ZAGBI;Female;0;12;19.8;229.6;One year;1;;;
6549-NNDYT;Female;0;13;30.85;394.1;Month-to-month;0;;;
3027-ZTDHO;Male;0;1;89.9;89.9;Month-to-month;1;;;
0422-OHQHQ;Female;0;15;20.55;295.95;One year;0;;;
6916-HIJSE;Female;0;65;84.85;5459.2;Two year;0;;;
2316-ESMLS;Female;0;12;33.15;444.75;One year;0;;;
9778-OGKQZ;Male;0;72;92;6782.15;Two year;0;;;
7408-OFWXJ;Female;0;72;89.8;6510.45;Two year;0;;;
6007-TCTST;Female;0;72;115.8;8476.5;Two year;0;;;
2252-NKNSI;Male;0;52;85.15;4461.85;Two year;0;;;
8713-IGZSO;Male;0;2;24.85;62;Month-to-month;0;;;
7905-TVXTA;Female;0;5;64.35;352.65;Month-to-month;0;;;
7695-PKLCZ;Female;0;68;20.5;1424.9;Two year;0;;;
2382-BCKQJ;Female;0;62;100.15;6413.65;One year;1;;;
8374-UULRV;Male;0;72;86.05;6309.65;Two year;0;;;
2207-NHRJK;Male;0;1;50.8;50.8;Month-to-month;1;;;
3224-DFQNQ;Female;0;66;89;5898.6;One year;0;;;
5275-PMFUT;Male;0;72;64.8;4719.75;Two year;0;;;
4795-UXVCJ;Male;0;26;19.8;457.3;One year;0;;;
9777-IQHWP;Male;0;64;93.4;5822.3;Two year;0;;;
0947-MUGVO;Male;1;20;73.65;1463.5;Month-to-month;1;;;
9944-HKVVB;Female;0;3;95.1;307.4;Month-to-month;1;;;
4124-MMETB;Male;0;22;94.65;2104.55;Month-to-month;1;;;
3671-SHRSP;Male;0;4;80.6;319.15;Month-to-month;1;;;
0979-MOZQI;Male;0;62;39;2337.45;Two year;0;;;
2732-ISEZX;Female;0;5;20.5;104.3;Month-to-month;0;;;
3313-QKNKB;Male;0;59;85.55;5084.65;One year;1;;;
0323-XWWTN;Male;0;3;26.4;121.25;Two year;0;;;
1937-OTUKY;Female;0;72;98.2;7015.9;Two year;0;;;
1573-LGXBA;Male;0;57;97.55;5598;One year;0;;;
1764-VUUMT;Male;0;66;19.95;1269.1;Two year;0;;;
5073-WXOYN;Female;0;60;50.8;3027.4;Month-to-month;1;;;
4713-ZBURT;Male;0;45;99.7;4634.35;Two year;0;;;
3050-GBUSH;Female;0;3;34.8;113.95;Month-to-month;0;;;
0207-MDKNV;Female;0;15;105.1;1582.75;Month-to-month;1;;;
7876-AEHIG;Female;0;51;60.15;3077;One year;0;;;
7945-HLKEA;Female;0;60;64.75;4039.5;One year;0;;;
9342-VNIMQ;Male;0;33;54.65;1665.2;Month-to-month;0;;;
9851-KIELU;Male;0;10;110.1;1043.3;Month-to-month;1;;;
3523-BRGUW;Male;1;26;19.3;504.2;One year;0;;;
3908-BLSYF;Female;0;6;83.9;497.55;Month-to-month;1;;;
3199-NPKCN;Female;0;67;111.25;7511.65;One year;0;;;
5170-PTRKA;Female;0;49;35.8;1782;One year;0;;;
4661-NJEUX;Male;0;1;20.05;20.05;Month-to-month;0;;;
2123-AGEEN;Female;1;7;84.35;609.65;Month-to-month;0;;;
1258-YMZNM;Female;1;27;110.5;2857.6;One year;0;;;
0048-LUMLS;Male;0;37;91.2;3247.55;One year;0;;;
7549-MYGPK;Female;0;63;100.55;6215.35;Month-to-month;1;;;
5898-IGSLP;Male;0;31;89.3;2823;Month-to-month;0;;;
3804-RVTGV;Male;0;50;103.85;5017.9;Month-to-month;1;;;
6259-WJQLC;Male;1;32;81.1;2619.25;Month-to-month;0;;;
9227-LUNBG;Female;0;1;24.6;24.6;Month-to-month;1;;;
7997-EASSD;Female;0;63;81.2;4965.1;One year;0;;;
0730-KOAVE;Male;0;30;94.3;2679.7;Month-to-month;0;;;
8975-SKGRX;Male;0;71;116.1;8310.55;Two year;0;;;
0678-RLHVP;Female;0;53;105.55;5682.25;Two year;0;;;
4315-MURBD;Female;0;12;98.9;1120.95;Month-to-month;1;;;
2267-FPIMA;Male;0;50;94.4;4914.9;Month-to-month;0;;;
1051-GEJLJ;Female;0;2;19.5;27.55;Month-to-month;0;;;
9734-YWGEX;Female;0;9;98.3;923.5;Month-to-month;1;;;
2719-BDAQO;Male;0;17;93.85;1625.65;Month-to-month;1;;;
5285-MVEHD;Female;0;56;105.6;6068.65;One year;0;;;
0379-DJQHR;Male;0;67;81.35;5398.6;Two year;0;;;
0781-LKXBR;Male;1;9;100.5;918.6;Month-to-month;1;;;
5543-QDCRY;Male;0;4;56.4;234.85;Month-to-month;0;;;
0297-RBCSG;Male;0;19;65.35;1231.85;One year;0;;;
4694-PHWFW;Female;0;8;19.95;170.9;Month-to-month;0;;;
0835-JKADZ;Female;0;71;111.25;7984.15;Two year;0;;;
1907-UBQFC;Male;1;10;72.85;688.65;Month-to-month;1;;;
7508-SMHXL;Female;1;15;89;1288.3;Month-to-month;0;;;
3865-YIOTT;Male;0;72;106.1;7848.5;One year;0;;;
5993-BQHEA;Male;0;12;20.05;267;One year;0;;;
6024-RUGGH;Male;0;72;25.2;1798.9;Two year;0;;;
6513-EECDB;Male;1;1;73.55;73.55;Month-to-month;1;;;
3956-CJUST;Female;1;23;75.4;1643.55;Month-to-month;0;;;
4079-WWQQQ;Male;0;72;65.55;4807.45;Two year;0;;;
6103-BOCOU;Female;0;26;80.7;2193;Month-to-month;0;;;
5149-TGWDZ;Female;0;21;104.55;2239.4;One year;0;;;
7471-WNSUF;Male;0;60;24.15;1505.9;One year;0;;;
8942-DBMHZ;Male;0;12;20.45;255.35;Month-to-month;0;;;
4301-VVZKA;Male;0;16;75.4;1189.4;Month-to-month;0;;;
9199-PWQVC;Female;0;63;79.7;4786.15;One year;0;;;
4824-GUCBY;Female;1;22;81.7;1820.9;Month-to-month;0;;;
5393-HJZSM;Female;0;32;76.3;2404.15;Month-to-month;0;;;
7074-IEVOJ;Female;1;3;79.4;205.05;Month-to-month;1;;;
9625-QSTYE;Female;0;13;81.15;952.3;Month-to-month;1;;;
0862-PRCBS;Female;0;68;103.75;7039.45;Two year;0;;;
8812-ZRHFP;Female;0;30;86.45;2538.05;One year;0;;;
5146-CBVOE;Female;0;16;75.1;1212.85;Month-to-month;0;;;
0454-OKRCT;Male;0;33;80.6;2651.1;Two year;0;;;
5787-KXGIY;Male;0;72;19.3;1304.8;Two year;0;;;
4750-ZRXIU;Female;1;4;84.6;360.1;Month-to-month;1;;;
4198-VFOEA;Female;0;12;33.6;435.45;One year;0;;;
6630-UJZMY;Female;1;4;83.25;308.05;Month-to-month;0;;;
6400-BWQKW;Female;0;6;79.05;434.5;Month-to-month;1;;;
2692-AQCPF;Female;0;65;108.05;7118.9;One year;0;;;
0347-UBKUZ;Female;0;15;19.9;320.45;Month-to-month;0;;;
0835-DUUIQ;Female;0;24;21.05;531.55;One year;0;;;
0811-GSDTP;Female;0;13;30.15;382.2;Month-to-month;0;;;
7567-ECMCM;Male;0;24;79.85;2001;Month-to-month;0;;;
6115-ZTBFQ;Female;0;72;65.5;4919.7;Two year;0;;;
6353-BRMMA;Female;0;54;104.1;5645.8;Month-to-month;0;;;
6680-WKXRZ;Female;0;3;74.4;215.8;Month-to-month;1;;;
6231-WFGFH;Male;0;4;20.5;77.6;Month-to-month;0;;;
9904-EHEVJ;Female;1;32;91.35;2896.55;Month-to-month;0;;;
7028-DVOIQ;Male;1;35;99.05;3395.8;Month-to-month;1;;;
6169-PPETC;Male;0;35;20.5;759.35;Two year;0;;;
4208-UFFGW;Male;1;2;44.95;85.15;Month-to-month;1;;;
8584-KMVXD;Female;0;8;75.6;535.55;Month-to-month;0;;;
8467-WYNSR;Male;0;22;55.1;1253.15;Month-to-month;0;;;
0851-DFJKB;Female;0;15;58.95;955.15;Month-to-month;0;;;
5382-SOYZL;Male;0;22;95.1;2162.6;Month-to-month;0;;;
9448-REEVD;Male;0;1;44.7;44.7;Month-to-month;1;;;
3261-CQXOL;Female;0;71;25.45;1813.35;Two year;0;;;
8388-FYNPZ;Male;0;4;56.75;245.15;Month-to-month;0;;;
4002-BQWPQ;Male;0;25;81.75;2028.8;Month-to-month;0;;;
5651-YLPRD;Female;0;32;86.1;2723.75;Month-to-month;0;;;
2826-DXLQO;Male;1;7;29.8;220.45;Month-to-month;0;;;
4378-BZYFP;Male;0;17;20.5;365.8;One year;0;;;
9489-UTFKA;Male;1;8;60.9;551.95;Month-to-month;0;;;
4849-PYRLQ;Female;1;56;73.25;4054.2;Two year;0;;;
9117-SHLZX;Male;0;1;45.7;45.7;Month-to-month;1;;;
9889-TMAHG;Male;1;8;100.3;832.35;Month-to-month;1;;;
4541-RMRLG;Male;0;7;19.25;112.3;Month-to-month;1;;;
7764-BDPEE;Male;0;3;20.85;60.65;Month-to-month;0;;;
3429-IFLEM;Female;0;71;77.35;5550.1;Two year;0;;;
3158-MOERK;Female;0;2;96;174.8;Month-to-month;1;;;
7294-TMAOP;Female;0;1;90.55;90.55;Month-to-month;1;;;
5002-GCQFH;Male;0;49;93.85;4733.1;Month-to-month;0;;;
0556-FJEGU;Male;0;58;70.1;4048.95;Two year;0;;;
8919-FYFQZ;Male;1;44;30.35;1359.7;Month-to-month;1;;;
0604-THJFP;Female;0;59;75.95;4542.35;Two year;0;;;
2834-JRTUA;Male;0;71;108.05;7532.15;Two year;1;;;
5875-YPQFJ;Male;0;1;69.9;69.9;Month-to-month;1;;;
5879-SESNB;Female;0;11;75.25;888.65;Month-to-month;0;;;
6646-QVXLR;Male;1;62;103.75;6383.35;One year;1;;;
6461-PPAXN;Female;0;35;54.95;1916;One year;0;;;
3318-ISQFQ;Female;0;20;19.5;413;Month-to-month;0;;;
1106-HRLKZ;Male;0;40;19.6;808.95;Two year;0;;;
2483-XSSMZ;Female;0;39;47.85;1886.4;One year;0;;;
8603-IJWDN;Male;0;1;86.6;86.6;Month-to-month;1;;;
8165-ZJRNM;Female;0;72;23.75;1679.25;Two year;0;;;
9369-XFEHK;Female;1;33;80.6;2656.5;Month-to-month;1;;;
2604-XVDAM;Female;0;12;43.8;540.95;Month-to-month;0;;;
3717-OFRTN;Male;0;1;19.75;19.75;Month-to-month;0;;;
9046-JBFWA;Male;0;27;19.15;537.35;Month-to-month;0;;;
3280-NMUVX;Male;0;34;19.6;678.8;One year;0;;;
1206-EHBDD;Female;0;56;80.3;4513.65;Two year;0;;;
8361-LBRDI;Female;0;58;24.35;1423.85;Two year;0;;;
4883-KCPZJ;Female;0;22;25.25;555.4;Two year;0;;;
9108-EQPNQ;Female;0;10;26.1;225.55;Two year;0;;;
7277-KAMWT;Male;0;13;20;268.45;Two year;0;;;
3842-IYKUE;Female;0;35;85.3;2917.5;Month-to-month;1;;;
6641-XRPSU;Female;0;34;70;2416.1;Month-to-month;1;;;
1374-DMZUI;Female;1;4;94.3;424.45;Month-to-month;1;;;
2545-LXYVJ;Male;0;72;20.7;1492.1;Two year;0;;;
3234-VKACU;Male;0;2;70.3;132.4;Month-to-month;0;;;
8357-EQXFO;Female;0;7;95.35;660.9;Month-to-month;1;;;
1989-PRJHP;Male;1;27;75.5;1893.95;Month-to-month;1;;;
8120-JDCAM;Male;0;4;69.55;284.9;Month-to-month;0;;;
8917-FAEMR;Female;0;37;19.85;784.25;Two year;0;;;
7047-YXDMZ;Male;0;21;20;417.7;Month-to-month;0;;;
2858-EIMXH;Female;1;53;95.85;5016.25;One year;0;;;
9524-EGPJC;Female;0;18;90.1;1612.75;Month-to-month;1;;;
6993-OHLXR;Female;0;2;68.95;119.75;Month-to-month;1;;;
8818-XYFCQ;Male;0;32;99.55;3204.65;Month-to-month;1;;;
6419-ZTTLE;Male;1;23;20.75;485.2;One year;0;;;
0929-HYQEW;Male;0;3;50.15;160.85;Month-to-month;0;;;
6614-YOLAC;Female;0;71;58.65;4145.25;Two year;0;;;
7426-RHZGU;Male;0;9;95.9;827.45;Month-to-month;0;;;
4065-JJAVA;Female;0;1;49.5;49.5;Month-to-month;0;;;
4695-VADHF;Male;0;18;57.45;990.85;Month-to-month;1;;;
3863-IUBJR;Male;0;12;53.65;696.35;One year;1;;;
7649-SIJJF;Male;0;71;80.1;5585.4;Two year;0;;;
9361-YNQWJ;Female;0;64;24.4;1601.2;One year;0;;;
3748-FVMZZ;Male;0;4;40.05;162.45;Month-to-month;0;;;
9391-TTOYH;Female;0;23;19.5;470.2;Month-to-month;0;;;
1452-XRSJV;Female;0;39;51.05;2066;Month-to-month;0;;;
3422-WJOYD;Male;0;28;54.35;1426.45;One year;0;;;
8242-SOQUO;Female;1;5;84.7;392.5;Month-to-month;0;;;
7460-ITWWP;Female;1;45;86.1;3861.45;Month-to-month;0;;;
7147-AYBAA;Male;0;37;70.35;2552.9;Month-to-month;0;;;
7868-TMWMZ;Female;1;60;110;6668.35;Two year;0;;;
4822-RVYBB;Male;1;8;100.6;819.4;Month-to-month;1;;;
6732-FZUGP;Female;0;47;94.9;4615.25;One year;0;;;
8436-BJUMM;Male;0;26;83.75;2070.6;Month-to-month;1;;;
4184-TJFAN;Female;1;3;88.3;273.75;Month-to-month;1;;;
8329-GWVPJ;Female;0;50;69.75;3557.7;Month-to-month;0;;;
1352-VHKAJ;Male;0;27;71.6;1957.1;Month-to-month;0;;;
4145-UQXUQ;Female;1;8;92.1;729.95;Month-to-month;1;;;
2632-TACXW;Female;0;62;23.65;1416.75;Two year;0;;;
8146-QQKZH;Female;0;71;81.85;5924.4;Two year;0;;;
1767-CJKBA;Male;0;66;25.1;1697.7;Two year;0;;;
6445-TNRXS;Male;0;68;114.7;7849.85;Two year;0;;;
4581-LNWUM;Female;0;13;49.15;649.4;Month-to-month;0;;;
4869-EPIUS;Male;0;56;80.9;4557.5;One year;0;;;
9948-YPTDG;Male;0;38;79.45;3013.05;Month-to-month;1;;;
1236-WFCDV;Male;1;14;90.45;1266.1;Month-to-month;1;;;
1915-OAKWD;Female;0;16;19.3;360.35;One year;0;;;
7296-PIXQY;Female;0;14;70.2;1046.5;Month-to-month;0;;;
4883-QICIH;Male;0;32;69.75;2347.9;Month-to-month;1;;;
3354-OADJP;Female;0;8;54.25;447.75;One year;0;;;
3524-WQDSG;Female;0;43;99.3;4209.95;Month-to-month;0;;;
0810-DHDBD;Female;0;52;74;3877.65;One year;0;;;
4026-SKKHW;Male;0;3;50.25;152.3;Month-to-month;0;;;
2829-HYVZP;Male;0;29;19.8;572.2;One year;0;;;
8329-IBCTI;Female;0;1;19.65;19.65;Month-to-month;1;;;
1271-SJBGZ;Male;1;12;43.65;526.95;Month-to-month;1;;;
3845-JHAMY;Female;0;16;35.5;552.7;Month-to-month;0;;;
7013-PSXHK;Female;0;40;80.75;3208.65;One year;0;;;
5669-SRAIP;Female;0;5;39.5;210.75;Month-to-month;1;;;
5981-ITEMU;Male;0;40;97.1;3706.95;Month-to-month;1;;;
3486-NPGST;Female;0;36;19.55;620.75;One year;0;;;
6941-PMGEP;Female;0;5;80;412.5;Month-to-month;1;;;
1624-WOIWJ;Female;0;10;84.7;832.05;Month-to-month;1;;;
2074-GKOWZ;Male;0;2;89.55;185.55;Month-to-month;1;;;
0376-YMCJC;Male;0;23;90.6;1943.2;Month-to-month;1;;;
6100-FJZDG;Male;0;26;20.05;505.9;One year;0;;;
4829-ZLJTK;Female;1;72;112.4;8046.85;Two year;0;;;
1730-VFMWO;Female;0;34;50.2;1815.3;Month-to-month;0;;;
7143-BQIBA;Male;0;10;62.25;612.95;Month-to-month;0;;;
3800-LYTRK;Female;0;14;55.7;795.15;One year;0;;;
0634-SZPQA;Female;0;23;90.05;2169.8;Month-to-month;1;;;
9646-NMHXE;Male;0;47;19.65;973.1;Two year;0;;;
7030-NJVDP;Male;0;24;89.25;2210.2;Month-to-month;0;;;
5536-RTPWK;Male;0;49;99.05;4853.75;Month-to-month;1;;;
8883-GRDWQ;Male;1;20;54;1055.9;One year;0;;;
6166-ILMNY;Female;0;2;69.75;144.55;Month-to-month;1;;;
3097-NNSPB;Female;0;2;49.05;91.1;Month-to-month;1;;;
7771-ZONAT;Male;0;22;56.75;1304.85;Two year;0;;;
0655-RBDUG;Male;0;7;98.05;713;Month-to-month;1;;;
2111-DWYHN;Male;0;1;21.1;21.1;Month-to-month;0;;;
4194-WHFCB;Female;0;59;96.65;5580.8;Month-to-month;0;;;
4121-AGSIN;Female;0;58;24.5;1497.9;One year;0;;;
4361-BKAXE;Female;0;41;114.5;4527.45;Month-to-month;1;;;
9845-PEEKO;Female;1;59;79.2;4590.35;Two year;0;;;
0455-XFASS;Female;0;3;69.55;200.2;Month-to-month;0;;;
0301-KOBTQ;Male;0;32;20.05;614.45;Two year;0;;;
1751-NCDLI;Male;1;46;98.85;4564.9;Month-to-month;0;;;
9878-TNQGW;Male;0;2;80.95;171.15;Month-to-month;1;;;
9170-ARBTB;Female;0;52;19.6;1012.4;One year;0;;;
4441-NIHPT;Female;1;13;74.3;940.35;Month-to-month;1;;;
8999-BOHSE;Female;1;11;89.7;1047.7;Month-to-month;1;;;
7241-AJHFS;Male;0;32;87.65;2766.4;Month-to-month;0;;;
7029-RPUAV;Male;1;17;100.45;1622.45;Month-to-month;1;;;
4546-FOKWR;Female;0;16;74.75;1129.35;Month-to-month;0;;;
9036-CSKBW;Female;0;51;107.45;5680.9;One year;0;;;
5832-TRLPB;Male;0;29;75.35;2243.9;One year;0;;;
8590-YFFQO;Male;0;70;64.95;4523.25;Two year;0;;;
8659-IOOPU;Female;0;71;100.45;7159.7;Two year;0;;;
1338-CECEE;Male;0;41;68.5;2839.95;One year;0;;;
7439-DKZTW;Male;0;1;80.55;80.55;Month-to-month;0;;;
4646-QZXTF;Female;0;7;81.25;580.1;Month-to-month;0;;;
4607-CHPCA;Male;0;25;90.4;2178.6;One year;1;;;
9742-XOKTS;Male;0;67;89.55;6038.55;One year;0;;;
6921-OZMFH;Male;0;5;55.7;259.4;Month-to-month;0;;;
9578-FOMUK;Male;0;15;24.8;324.15;Month-to-month;0;;;
4712-UYOOI;Female;0;20;20;417.65;Month-to-month;0;;;
8824-RWFXJ;Male;0;3;56.15;168.15;Month-to-month;1;;;
7722-CVFXN;Male;0;54;105.2;5637.85;One year;0;;;
8717-VCTXJ;Male;0;42;19.55;839.4;One year;0;;;
7363-QTBIW;Female;0;9;79.75;769.1;Month-to-month;0;;;
4159-NAAIX;Female;0;63;97.45;6253;Two year;0;;;
0971-QIFJK;Female;0;69;24.25;1641.8;Two year;0;;;
9397-TZSHA;Female;0;69;24.6;1678.05;Two year;0;;;
3391-JSQEW;Male;0;40;50.15;2058.5;Month-to-month;0;;;
0343-QLUZP;Male;0;60;39.6;2424.5;Two year;0;;;
9763-PDTKK;Female;0;4;94.4;387.2;Month-to-month;1;;;
2176-LVPNX;Female;1;71;89.85;6293.45;Two year;0;;;
7627-JKIAZ;Female;0;37;78.95;2839.65;Month-to-month;1;;;
3312-UUMZW;Male;0;32;98.85;3145.9;Month-to-month;0;;;
1271-UODNO;Male;0;39;53.85;2200.7;Two year;0;;;
8461-EFQYM;Female;0;38;24.25;914.4;One year;0;;;
6900-RBKER;Male;0;52;89.45;4577.75;Two year;0;;;
6891-JPYFF;Female;0;48;105.25;4997.5;Month-to-month;0;;;
1459-QNFQT;Male;0;70;59.5;4144.8;Two year;0;;;
1047-NNCBF;Male;0;20;70.55;1493.55;Month-to-month;0;;;
3696-XRIEN;Female;0;50;82.5;4179.1;One year;0;;;
4081-DYXAV;Female;0;19;44.85;893.55;One year;1;;;
0074-HDKDG;Male;0;25;61.6;1611;One year;0;;;
8791-GFXLZ;Male;0;12;49.05;593.05;Month-to-month;0;;;
8111-SLLHI;Male;1;39;105.65;4284.8;Month-to-month;1;;;
0927-LCSMG;Male;0;7;74.65;544.55;Month-to-month;1;;;
9330-DHBFL;Female;0;23;66.25;1533.8;One year;0;;;
0098-BOWSO;Male;0;27;19.4;529.8;Month-to-month;0;;;
3452-ABWRL;Male;1;47;86.05;3865.6;Month-to-month;0;;;
5859-HZYLF;Male;0;26;19.15;515.75;Two year;0;;;
8257-RZAHR;Female;0;14;64.7;941;Month-to-month;1;;;
5293-WXJAK;Female;1;11;104.05;1133.65;Month-to-month;1;;;
3156-QLHBO;Male;0;2;19.25;48.35;Month-to-month;0;;;
2208-NQBCT;Female;0;26;81.95;2070.05;Month-to-month;0;;;
1779-PWPMG;Female;1;72;114.65;8333.95;Two year;0;;;
6621-NRZAK;Female;0;63;20;1209.25;Two year;0;;;
0831-JNISG;Male;0;71;19.8;1396.25;Two year;0;;;
0774-IFUVM;Male;0;11;65.15;723.35;Month-to-month;0;;;
3082-WQRVY;Male;1;14;19.65;228.65;One year;0;;;
9553-DLCLU;Female;0;13;88.95;1161.75;Two year;0;;;
1641-BYBTK;Male;0;6;20.2;98.35;Month-to-month;0;;;
2460-NGXBJ;Male;1;11;75.2;775.3;Month-to-month;0;;;
2446-ZKVAF;Male;0;18;56.8;1074.65;Month-to-month;0;;;
0841-NULXI;Male;0;1;35.55;35.55;Month-to-month;1;;;
3522-CDKHF;Female;0;32;75.5;2324.7;Month-to-month;0;;;
1430-SFQSA;Male;0;29;35.6;1072.6;One year;0;;;
0411-EZJZE;Female;0;3;60.25;170.5;Month-to-month;0;;;
7851-WZEKY;Female;0;2;95.15;196.9;Month-to-month;1;;;
8844-TONUD;Male;0;13;96.65;1162.85;Month-to-month;1;;;
8807-ARQET;Female;0;41;40.35;1677.85;Month-to-month;0;;;
8992-CEUEN;Female;0;1;18.85;18.85;Month-to-month;0;;;
4320-QMLLA;Male;0;7;54.85;370.4;Month-to-month;0;;;
8777-PVYGU;Female;0;52;64.3;3410.6;One year;0;;;
8292-ITGYJ;Female;0;45;24.65;1138.8;Two year;0;;;
6870-ZWMNX;Male;0;70;76.1;5264.25;Two year;0;;;
0621-CXBKL;Female;0;53;18.7;1005.7;Two year;0;;;
5268-DSMNQ;Female;1;62;97.95;5936.55;One year;0;;;
5334-JLAXU;Female;0;60;94.1;5475.9;Month-to-month;0;;;
4086-YQSNZ;Female;1;3;80.4;224.05;Month-to-month;1;;;
6242-MBHPK;Female;1;23;95.1;2326.05;Month-to-month;0;;;
5868-CZJDR;Male;0;1;31.35;31.35;Month-to-month;1;;;
9359-UGBTK;Female;0;67;72.35;4991.5;One year;0;;;
0135-NMXAP;Female;0;12;89.75;1052.4;Month-to-month;1;;;
4782-OSFXZ;Female;1;71;82.7;5831.2;Two year;0;;;
6479-OAUSD;Male;0;25;19.9;510.8;One year;0;;;
7129-ACFOG;Female;0;5;53.8;283.95;Month-to-month;0;;;
4189-NAKJS;Male;0;26;51.55;1295.4;One year;0;;;
5562-BETPV;Male;0;1;19.65;19.65;One year;0;;;
1282-IHQAC;Male;1;70;44.05;3011.65;One year;0;;;
9127-FHJBZ;Male;0;72;114;8093.15;Two year;0;;;
6270-OMFIW;Male;0;60;94.4;5610.25;One year;1;;;
1641-RQDAY;Female;1;32;100.4;3217.65;Month-to-month;0;;;
0107-WESLM;Male;0;1;19.85;19.85;Month-to-month;1;;;
6994-ORCWG;Female;0;14;54.25;773.2;One year;0;;;
1346-UFHAX;Female;0;13;80;1029.35;Month-to-month;0;;;
3992-YWPKO;Female;0;6;109.9;669.45;Month-to-month;1;;;
2933-XEUJM;Female;0;46;79.2;3593.8;Two year;0;;;
0125-LZQXK;Male;0;15;101.35;1553.95;Month-to-month;1;;;
5461-QKNTN;Male;1;43;94.3;3953.15;Month-to-month;0;;;
4835-YSJMR;Male;0;39;49.8;1971.15;Two year;0;;;
8399-YNDCH;Male;1;21;60.05;1236.15;Month-to-month;1;;;
3164-YAXFY;Male;0;57;53.75;3196;Month-to-month;0;;;
0887-WBJVH;Female;0;53;93.45;4872.2;One year;0;;;
4660-IRIBM;Male;0;18;87.9;1500.5;Month-to-month;0;;;
5673-FSSMF;Female;0;1;60.15;60.15;Month-to-month;1;;;
7670-ZBPOQ;Female;0;58;61.05;3478.75;One year;0;;;
8089-UZWLX;Female;1;71;104.05;7413.55;Two year;0;;;
0080-OROZO;Female;0;35;99.25;3532;One year;0;;;
3916-NRPAP;Male;0;3;85.7;256.75;Month-to-month;0;;;
6807-SIWJI;Male;0;38;104.85;3887.25;One year;0;;;
8221-HVAYI;Male;0;35;69.15;2490.15;Two year;0;;;
1579-KLYDT;Male;0;7;90.45;593.45;Month-to-month;1;;;
5232-NXPAY;Female;0;47;74.45;3510.3;Two year;0;;;
8967-SZQAS;Female;0;14;50.45;765.45;Month-to-month;0;;;
4468-KAZHE;Female;1;20;60;1259.35;Month-to-month;0;;;
0455-ENTCR;Male;0;66;85.25;5538.35;Two year;0;;;
8944-AILEF;Male;0;15;19.45;340.85;Month-to-month;0;;;
5542-NKVRU;Female;0;42;20.75;844.45;Two year;0;;;
7126-RBHSD;Female;0;17;78.9;1348.95;Month-to-month;0;;;
